respondent_id,timestamp,username,question_num,score,score_text,weighted_score
2,7/8/2025 3:29:31,User2,4,3,3: 本人らしさは出ていない,0.56
2,7/8/2025 3:29:31,User2,5,1,1: 全く本人らしくない,0.56
2,7/8/2025 3:29:31,User2,6,3,3: 本人らしさは出ていない,0.56
2,7/8/2025 3:29:31,User2,7,1,1: 全く本人らしくない,0.56
2,7/8/2025 3:29:31,User2,8,2,2: あまり本人らしくない,0.56
2,7/8/2025 3:29:31,User2,9,2,2: あまり本人らしくない,0.56
2,7/8/2025 3:29:31,User2,10,2,2: あまり本人らしくない,0.56
2,7/8/2025 3:29:31,User2,11,1,1: 全く本人らしくない,0.56
2,7/8/2025 3:29:31,User2,12,2,2: あまり本人らしくない,0.56
2,7/8/2025 3:29:31,User2,13,1,1: 全く本人らしくない,0.56
2,7/8/2025 3:29:31,User2,14,2,2: あまり本人らしくない,0.56
2,7/8/2025 3:29:31,User2,15,3,3: 本人らしさは出ていない,0.56
2,7/8/2025 3:29:31,User2,16,2,2: あまり本人らしくない,0.56
2,7/8/2025 3:29:31,User2,17,2,2: あまり本人らしくない,0.56
2,7/8/2025 3:29:31,User2,18,3,3: 本人らしさは出ていない,0.56
2,7/8/2025 3:29:31,User2,19,2,2: あまり本人らしくない,0.56
2,7/8/2025 3:29:31,User2,20,2,2: あまり本人らしくない,0.56
2,7/8/2025 3:29:31,User2,21,2,2: あまり本人らしくない,0.56
2,7/8/2025 3:29:31,User2,22,4,4: やや本人らしい,0.56
2,7/8/2025 3:29:31,User2,23,3,3: 本人らしさは出ていない,0.56
2,7/8/2025 3:29:31,User2,24,3,3: 本人らしさは出ていない,0.56
2,7/8/2025 3:29:31,User2,25,3,3: 本人らしさは出ていない,0.56
2,7/8/2025 3:29:31,User2,26,4,4: やや本人らしい,0.56
2,7/8/2025 3:29:31,User2,27,4,4: やや本人らしい,0.56
2,7/8/2025 3:29:31,User2,28,4,4: やや本人らしい,0.56
2,7/8/2025 3:29:31,User2,29,1,1: 全く本人らしくない,0.56
2,7/8/2025 3:29:31,User2,30,4,4: やや本人らしい,0.56
3,7/8/2025 20:16:00,User3,1,2,2: あまり本人らしくない,1.03
3,7/8/2025 20:16:00,User3,2,3,3: 本人らしさは出ていない,1.03
3,7/8/2025 20:16:00,User3,3,1,1: 全く本人らしくない,1.03
3,7/8/2025 20:16:00,User3,4,1,1: 全く本人らしくない,1.03
3,7/8/2025 20:16:00,User3,5,2,2: あまり本人らしくない,1.03
3,7/8/2025 20:16:00,User3,6,4,4: やや本人らしい,1.03
3,7/8/2025 20:16:00,User3,7,1,1: 全く本人らしくない,1.03
3,7/8/2025 20:16:00,User3,8,1,1: 全く本人らしくない,1.03
3,7/8/2025 20:16:00,User3,9,4,4: やや本人らしい,1.03
3,7/8/2025 20:16:00,User3,10,2,2: あまり本人らしくない,1.03
3,7/8/2025 20:16:00,User3,11,5,5: かなり本人らしい,1.03
3,7/8/2025 20:16:00,User3,12,2,2: あまり本人らしくない,1.03
3,7/8/2025 20:16:00,User3,13,3,3: 本人らしさは出ていない,1.03
3,7/8/2025 20:16:00,User3,14,2,2: あまり本人らしくない,1.03
3,7/8/2025 20:16:00,User3,15,5,5: かなり本人らしい,1.03
3,7/8/2025 20:16:00,User3,16,3,3: 本人らしさは出ていない,1.03
3,7/8/2025 20:16:00,User3,17,4,4: やや本人らしい,1.03
3,7/8/2025 20:16:00,User3,18,4,4: やや本人らしい,1.03
3,7/8/2025 20:16:00,User3,19,5,5: かなり本人らしい,1.03
3,7/8/2025 20:16:00,User3,20,4,4: やや本人らしい,1.03
3,7/8/2025 20:16:00,User3,21,3,3: 本人らしさは出ていない,1.03
3,7/8/2025 20:16:00,User3,22,4,4: やや本人らしい,1.03
3,7/8/2025 20:16:00,User3,23,4,4: やや本人らしい,1.03
3,7/8/2025 20:16:00,User3,24,5,5: かなり本人らしい,1.03
3,7/8/2025 20:16:00,User3,25,2,2: あまり本人らしくない,1.03
3,7/8/2025 20:16:00,User3,26,3,3: 本人らしさは出ていない,1.03
3,7/8/2025 20:16:00,User3,27,5,5: かなり本人らしい,1.03
3,7/8/2025 20:16:00,User3,28,4,4: やや本人らしい,1.03
3,7/8/2025 20:16:00,User3,29,1,1: 全く本人らしくない,1.03
3,7/8/2025 20:16:00,User3,30,5,5: かなり本人らしい,1.03
4,7/17/2025 23:05:11,User4,1,2,2: あまり本人らしくない,1.0
4,7/17/2025 23:05:11,User4,2,4,4: やや本人らしい,1.0
4,7/17/2025 23:05:11,User4,3,2,2: あまり本人らしくない,1.0
4,7/17/2025 23:05:11,User4,4,2,2: あまり本人らしくない,1.0
4,7/17/2025 23:05:11,User4,5,2,2: あまり本人らしくない,1.0
4,7/17/2025 23:05:11,User4,6,4,4: やや本人らしい,1.0
4,7/17/2025 23:05:11,User4,7,3,3: 本人らしさは出ていない,1.0
4,7/17/2025 23:05:11,User4,8,2,2: あまり本人らしくない,1.0
4,7/17/2025 23:05:11,User4,9,4,4: やや本人らしい,1.0
4,7/17/2025 23:05:11,User4,10,3,3: 本人らしさは出ていない,1.0
4,7/17/2025 23:05:11,User4,11,3,3: 本人らしさは出ていない,1.0
4,7/17/2025 23:05:11,User4,12,4,4: やや本人らしい,1.0
4,7/17/2025 23:05:11,User4,13,4,4: やや本人らしい,1.0
4,7/17/2025 23:05:11,User4,14,3,3: 本人らしさは出ていない,1.0
4,7/17/2025 23:05:11,User4,15,5,5: かなり本人らしい,1.0
4,7/17/2025 23:05:11,User4,16,4,4: やや本人らしい,1.0
4,7/17/2025 23:05:11,User4,17,4,4: やや本人らしい,1.0
4,7/17/2025 23:05:11,User4,18,2,2: あまり本人らしくない,1.0
4,7/17/2025 23:05:11,User4,19,3,3: 本人らしさは出ていない,1.0
4,7/17/2025 23:05:11,User4,20,2,2: あまり本人らしくない,1.0
4,7/17/2025 23:05:11,User4,21,4,4: やや本人らしい,1.0
4,7/17/2025 23:05:11,User4,22,3,3: 本人らしさは出ていない,1.0
4,7/17/2025 23:05:11,User4,23,2,2: あまり本人らしくない,1.0
4,7/17/2025 23:05:11,User4,24,5,5: かなり本人らしい,1.0
4,7/17/2025 23:05:11,User4,25,4,4: やや本人らしい,1.0
4,7/17/2025 23:05:11,User4,26,3,3: 本人らしさは出ていない,1.0
4,7/17/2025 23:05:11,User4,27,3,3: 本人らしさは出ていない,1.0
4,7/17/2025 23:05:11,User4,28,2,2: あまり本人らしくない,1.0
4,7/17/2025 23:05:11,User4,29,3,3: 本人らしさは出ていない,1.0
4,7/17/2025 23:05:11,User4,30,5,5: かなり本人らしい,1.0
