respondent_id,timestamp,username,question_num,score,score_text,weighted_score
4,7/5/2025 1:21:24,User4,27,1,1: 全く本人らしくない,1.28
4,7/5/2025 1:21:24,User4,28,1,1: 全く本人らしくない,1.28
4,7/5/2025 1:21:24,User4,29,2,2: あまり本人らしくない,1.28
4,7/5/2025 1:21:24,User4,30,2,2: あまり本人らしくない,1.28
5,7/5/2025 1:24:40,User5,1,2,2: あまり本人らしくない,1.16
5,7/5/2025 1:24:40,User5,2,1,1: 全く本人らしくない,1.16
5,7/5/2025 1:24:40,User5,3,1,1: 全く本人らしくない,1.16
5,7/5/2025 1:24:40,User5,4,2,2: あまり本人らしくない,1.16
5,7/5/2025 1:24:40,User5,5,1,1: 全く本人らしくない,1.16
5,7/5/2025 1:24:40,User5,6,3,3: 本人らしさは出ていない,1.16
5,7/5/2025 1:24:40,User5,7,2,2: あまり本人らしくない,1.16
5,7/5/2025 1:24:40,User5,8,1,1: 全く本人らしくない,1.16
5,7/5/2025 1:24:40,User5,9,3,3: 本人らしさは出ていない,1.16
5,7/5/2025 1:24:40,User5,10,3,3: 本人らしさは出ていない,1.16
5,7/5/2025 1:24:40,User5,11,2,2: あまり本人らしくない,1.16
5,7/5/2025 1:24:40,User5,12,2,2: あまり本人らしくない,1.16
5,7/5/2025 1:24:40,User5,13,1,1: 全く本人らしくない,1.16
5,7/5/2025 1:24:40,User5,14,3,3: 本人らしさは出ていない,1.16
5,7/5/2025 1:24:40,User5,15,2,2: あまり本人らしくない,1.16
5,7/5/2025 1:24:40,User5,16,1,1: 全く本人らしくない,1.16
5,7/5/2025 1:24:40,User5,17,2,2: あまり本人らしくない,1.16
5,7/5/2025 1:24:40,User5,18,4,4: やや本人らしい,1.16
5,7/5/2025 1:24:40,User5,19,3,3: 本人らしさは出ていない,1.16
5,7/5/2025 1:24:40,User5,20,2,2: あまり本人らしくない,1.16
5,7/5/2025 1:24:40,User5,21,2,2: あまり本人らしくない,1.16
5,7/5/2025 1:24:40,User5,22,2,2: あまり本人らしくない,1.16
5,7/5/2025 1:24:40,User5,23,3,3: 本人らしさは出ていない,1.16
5,7/5/2025 1:24:40,User5,24,3,3: 本人らしさは出ていない,1.16
5,7/5/2025 1:24:40,User5,25,2,2: あまり本人らしくない,1.16
5,7/5/2025 1:24:40,User5,26,3,3: 本人らしさは出ていない,1.16
5,7/5/2025 1:24:40,User5,27,2,2: あまり本人らしくない,1.16
5,7/5/2025 1:24:40,User5,28,3,3: 本人らしさは出ていない,1.16
5,7/5/2025 1:24:40,User5,29,4,4: やや本人らしい,1.16
5,7/5/2025 1:24:40,User5,30,4,4: やや本人らしい,1.16
6,7/5/2025 7:46:46,User6,1,2,2: あまり本人らしくない,0.23
6,7/5/2025 7:46:46,User6,2,4,4: やや本人らしい,0.23
6,7/5/2025 7:46:46,User6,3,4,4: やや本人らしい,0.23
6,7/5/2025 7:46:46,User6,4,4,4: やや本人らしい,0.23
6,7/5/2025 7:46:46,User6,5,1,1: 全く本人らしくない,0.23
6,7/5/2025 7:46:46,User6,6,4,4: やや本人らしい,0.23
6,7/5/2025 7:46:46,User6,7,2,2: あまり本人らしくない,0.23
6,7/5/2025 7:46:46,User6,8,1,1: 全く本人らしくない,0.23
6,7/5/2025 7:46:46,User6,9,3,3: 本人らしさは出ていない,0.23
6,7/5/2025 7:46:46,User6,10,4,4: やや本人らしい,0.23
6,7/5/2025 7:46:46,User6,11,5,5: かなり本人らしい,0.23
6,7/5/2025 7:46:46,User6,12,4,4: やや本人らしい,0.23
6,7/5/2025 7:46:46,User6,13,2,2: あまり本人らしくない,0.23
6,7/5/2025 7:46:46,User6,14,1,1: 全く本人らしくない,0.23
6,7/5/2025 7:46:46,User6,15,1,1: 全く本人らしくない,0.23
6,7/5/2025 7:46:46,User6,16,1,1: 全く本人らしくない,0.23
6,7/5/2025 7:46:46,User6,17,2,2: あまり本人らしくない,0.23
6,7/5/2025 7:46:46,User6,18,4,4: やや本人らしい,0.23
6,7/5/2025 7:46:46,User6,19,5,5: かなり本人らしい,0.23
6,7/5/2025 7:46:46,User6,20,2,2: あまり本人らしくない,0.23
6,7/5/2025 7:46:46,User6,21,4,4: やや本人らしい,0.23
6,7/5/2025 7:46:46,User6,22,2,2: あまり本人らしくない,0.23
6,7/5/2025 7:46:46,User6,23,3,3: 本人らしさは出ていない,0.23
6,7/5/2025 7:46:46,User6,24,4,4: やや本人らしい,0.23
6,7/5/2025 7:46:46,User6,25,2,2: あまり本人らしくない,0.23
6,7/5/2025 7:46:46,User6,26,3,3: 本人らしさは出ていない,0.23
6,7/5/2025 7:46:46,User6,27,3,3: 本人らしさは出ていない,0.23
6,7/5/2025 7:46:46,User6,28,2,2: あまり本人らしくない,0.23
6,7/5/2025 7:46:46,User6,29,3,3: 本人らしさは出ていない,0.23
6,7/5/2025 7:46:46,User6,30,3,3: 本人らしさは出ていない,0.23
7,7/5/2025 8:16:16,User7,1,1,1: 全く本人らしくない,0.67
7,7/5/2025 8:16:16,User7,2,2,2: あまり本人らしくない,0.67
7,7/5/2025 8:16:16,User7,3,2,2: あまり本人らしくない,0.67
7,7/5/2025 8:16:16,User7,4,2,2: あまり本人らしくない,0.67
7,7/5/2025 8:16:16,User7,5,1,1: 全く本人らしくない,0.67
7,7/5/2025 8:16:16,User7,6,2,2: あまり本人らしくない,0.67
7,7/5/2025 8:16:16,User7,7,3,3: 本人らしさは出ていない,0.67
7,7/5/2025 8:16:16,User7,8,1,1: 全く本人らしくない,0.67
7,7/5/2025 8:16:16,User7,9,3,3: 本人らしさは出ていない,0.67
7,7/5/2025 8:16:16,User7,10,4,4: やや本人らしい,0.67
7,7/5/2025 8:16:16,User7,11,3,3: 本人らしさは出ていない,0.67
7,7/5/2025 8:16:16,User7,12,2,2: あまり本人らしくない,0.67
7,7/5/2025 8:16:16,User7,13,3,3: 本人らしさは出ていない,0.67
7,7/5/2025 8:16:16,User7,14,2,2: あまり本人らしくない,0.67
7,7/5/2025 8:16:16,User7,15,1,1: 全く本人らしくない,0.67
7,7/5/2025 8:16:16,User7,16,1,1: 全く本人らしくない,0.67
7,7/5/2025 8:16:16,User7,17,3,3: 本人らしさは出ていない,0.67
7,7/5/2025 8:16:16,User7,18,4,4: やや本人らしい,0.67
7,7/5/2025 8:16:16,User7,19,4,4: やや本人らしい,0.67
7,7/5/2025 8:16:16,User7,20,3,3: 本人らしさは出ていない,0.67
7,7/5/2025 8:16:16,User7,21,2,2: あまり本人らしくない,0.67
7,7/5/2025 8:16:16,User7,22,4,4: やや本人らしい,0.67
7,7/5/2025 8:16:16,User7,23,4,4: やや本人らしい,0.67
7,7/5/2025 8:16:16,User7,24,4,4: やや本人らしい,0.67
7,7/5/2025 8:16:16,User7,25,4,4: やや本人らしい,0.67
7,7/5/2025 8:16:16,User7,26,4,4: やや本人らしい,0.67
7,7/5/2025 8:16:16,User7,27,3,3: 本人らしさは出ていない,0.67
7,7/5/2025 8:16:16,User7,28,3,3: 本人らしさは出ていない,0.67
7,7/5/2025 8:16:16,User7,29,4,4: やや本人らしい,0.67
7,7/5/2025 8:16:16,User7,30,4,4: やや本人らしい,0.67
8,7/5/2025 8:41:00,User8,1,1,1: 全く本人らしくない,0.57
8,7/5/2025 8:41:00,User8,2,2,2: あまり本人らしくない,0.57
8,7/5/2025 8:41:00,User8,3,4,4: やや本人らしい,0.57
8,7/5/2025 8:41:00,User8,4,5,5: かなり本人らしい,0.57
8,7/5/2025 8:41:00,User8,5,2,2: あまり本人らしくない,0.57
8,7/5/2025 8:41:00,User8,6,5,5: かなり本人らしい,0.57
8,7/5/2025 8:41:00,User8,7,1,1: 全く本人らしくない,0.57
8,7/5/2025 8:41:00,User8,8,1,1: 全く本人らしくない,0.57
8,7/5/2025 8:41:00,User8,9,4,4: やや本人らしい,0.57
8,7/5/2025 8:41:00,User8,10,5,5: かなり本人らしい,0.57
8,7/5/2025 8:41:00,User8,11,3,3: 本人らしさは出ていない,0.57
8,7/5/2025 8:41:00,User8,12,3,3: 本人らしさは出ていない,0.57
8,7/5/2025 8:41:00,User8,13,3,3: 本人らしさは出ていない,0.57
8,7/5/2025 8:41:00,User8,14,1,1: 全く本人らしくない,0.57
8,7/5/2025 8:41:00,User8,15,1,1: 全く本人らしくない,0.57
8,7/5/2025 8:41:00,User8,16,1,1: 全く本人らしくない,0.57
8,7/5/2025 8:41:00,User8,17,3,3: 本人らしさは出ていない,0.57
8,7/5/2025 8:41:00,User8,18,4,4: やや本人らしい,0.57
8,7/5/2025 8:41:00,User8,19,4,4: やや本人らしい,0.57
8,7/5/2025 8:41:00,User8,20,4,4: やや本人らしい,0.57
8,7/5/2025 8:41:00,User8,21,2,2: あまり本人らしくない,0.57
8,7/5/2025 8:41:00,User8,22,3,3: 本人らしさは出ていない,0.57
8,7/5/2025 8:41:00,User8,23,2,2: あまり本人らしくない,0.57
8,7/5/2025 8:41:00,User8,24,3,3: 本人らしさは出ていない,0.57
8,7/5/2025 8:41:00,User8,25,2,2: あまり本人らしくない,0.57
8,7/5/2025 8:41:00,User8,26,2,2: あまり本人らしくない,0.57
8,7/5/2025 8:41:00,User8,27,1,1: 全く本人らしくない,0.57
8,7/5/2025 8:41:00,User8,28,1,1: 全く本人らしくない,0.57
8,7/5/2025 8:41:00,User8,29,2,2: あまり本人らしくない,0.57
8,7/5/2025 8:41:00,User8,30,2,2: あまり本人らしくない,0.57
9,7/6/2025 8:52:26,User9,1,2,2: あまり本人らしくない,0.21
9,7/6/2025 8:52:26,User9,2,3,3: 本人らしさは出ていない,0.21
9,7/6/2025 8:52:26,User9,3,4,4: やや本人らしい,0.21
9,7/6/2025 8:52:26,User9,4,5,5: かなり本人らしい,0.21
9,7/6/2025 8:52:26,User9,5,4,4: やや本人らしい,0.21
9,7/6/2025 8:52:26,User9,6,5,5: かなり本人らしい,0.21
9,7/6/2025 8:52:26,User9,7,2,2: あまり本人らしくない,0.21
9,7/6/2025 8:52:26,User9,8,1,1: 全く本人らしくない,0.21
9,7/6/2025 8:52:26,User9,9,3,3: 本人らしさは出ていない,0.21
9,7/6/2025 8:52:26,User9,10,5,5: かなり本人らしい,0.21
9,7/6/2025 8:52:26,User9,11,5,5: かなり本人らしい,0.21
9,7/6/2025 8:52:26,User9,12,5,5: かなり本人らしい,0.21
9,7/6/2025 8:52:26,User9,13,5,5: かなり本人らしい,0.21
9,7/6/2025 8:52:26,User9,14,2,2: あまり本人らしくない,0.21
9,7/6/2025 8:52:26,User9,15,1,1: 全く本人らしくない,0.21
9,7/6/2025 8:52:26,User9,16,1,1: 全く本人らしくない,0.21
9,7/6/2025 8:52:26,User9,17,3,3: 本人らしさは出ていない,0.21
9,7/6/2025 8:52:26,User9,18,4,4: やや本人らしい,0.21
9,7/6/2025 8:52:26,User9,19,5,5: かなり本人らしい,0.21
9,7/6/2025 8:52:26,User9,20,4,4: やや本人らしい,0.21
9,7/6/2025 8:52:26,User9,21,3,3: 本人らしさは出ていない,0.21
9,7/6/2025 8:52:26,User9,22,2,2: あまり本人らしくない,0.21
9,7/6/2025 8:52:26,User9,23,4,4: やや本人らしい,0.21
9,7/6/2025 8:52:26,User9,24,5,5: かなり本人らしい,0.21
9,7/6/2025 8:52:26,User9,25,5,5: かなり本人らしい,0.21
9,7/6/2025 8:52:26,User9,26,4,4: やや本人らしい,0.21
9,7/6/2025 8:52:26,User9,27,2,2: あまり本人らしくない,0.21
9,7/6/2025 8:52:26,User9,28,2,2: あまり本人らしくない,0.21
9,7/6/2025 8:52:26,User9,29,5,5: かなり本人らしい,0.21
9,7/6/2025 8:52:26,User9,30,5,5: かなり本人らしい,0.21
10,7/6/2025 9:40:42,User10,1,1,1: 全く本人らしくない,1.6
10,7/6/2025 9:40:42,User10,2,3,3: 本人らしさは出ていない,1.6
10,7/6/2025 9:40:42,User10,3,4,4: やや本人らしい,1.6
10,7/6/2025 9:40:42,User10,4,4,4: やや本人らしい,1.6
10,7/6/2025 9:40:42,User10,5,1,1: 全く本人らしくない,1.6
10,7/6/2025 9:40:42,User10,6,2,2: あまり本人らしくない,1.6
10,7/6/2025 9:40:42,User10,7,2,2: あまり本人らしくない,1.6
10,7/6/2025 9:40:42,User10,8,1,1: 全く本人らしくない,1.6
10,7/6/2025 9:40:42,User10,9,4,4: やや本人らしい,1.6
10,7/6/2025 9:40:42,User10,10,4,4: やや本人らしい,1.6
10,7/6/2025 9:40:42,User10,11,4,4: やや本人らしい,1.6
10,7/6/2025 9:40:42,User10,12,4,4: やや本人らしい,1.6
10,7/6/2025 9:40:42,User10,13,4,4: やや本人らしい,1.6
10,7/6/2025 9:40:42,User10,14,1,1: 全く本人らしくない,1.6
10,7/6/2025 9:40:42,User10,15,1,1: 全く本人らしくない,1.6
10,7/6/2025 9:40:42,User10,16,1,1: 全く本人らしくない,1.6
10,7/6/2025 9:40:42,User10,17,3,3: 本人らしさは出ていない,1.6
10,7/6/2025 9:40:42,User10,18,3,3: 本人らしさは出ていない,1.6
10,7/6/2025 9:40:42,User10,19,4,4: やや本人らしい,1.6
10,7/6/2025 9:40:42,User10,20,5,5: かなり本人らしい,1.6
10,7/6/2025 9:40:42,User10,21,4,4: やや本人らしい,1.6
10,7/6/2025 9:40:42,User10,22,4,4: やや本人らしい,1.6
10,7/6/2025 9:40:42,User10,23,3,3: 本人らしさは出ていない,1.6
10,7/6/2025 9:40:42,User10,24,4,4: やや本人らしい,1.6
10,7/6/2025 9:40:42,User10,25,4,4: やや本人らしい,1.6
10,7/6/2025 9:40:42,User10,26,4,4: やや本人らしい,1.6
10,7/6/2025 9:40:42,User10,27,3,3: 本人らしさは出ていない,1.6
10,7/6/2025 9:40:42,User10,28,3,3: 本人らしさは出ていない,1.6
10,7/6/2025 9:40:42,User10,29,4,4: やや本人らしい,1.6
10,7/6/2025 9:40:42,User10,30,4,4: やや本人らしい,1.6
11,7/6/2025 21:00:41,User11,1,2,2: あまり本人らしくない,1.04
11,7/6/2025 21:00:41,User11,2,3,3: 本人らしさは出ていない,1.04
11,7/6/2025 21:00:41,User11,3,4,4: やや本人らしい,1.04
11,7/6/2025 21:00:41,User11,4,2,2: あまり本人らしくない,1.04
11,7/6/2025 21:00:41,User11,5,2,2: あまり本人らしくない,1.04
11,7/6/2025 21:00:41,User11,6,2,2: あまり本人らしくない,1.04
11,7/6/2025 21:00:41,User11,7,1,1: 全く本人らしくない,1.04
11,7/6/2025 21:00:41,User11,8,1,1: 全く本人らしくない,1.04
11,7/6/2025 21:00:41,User11,9,3,3: 本人らしさは出ていない,1.04
11,7/6/2025 21:00:41,User11,10,4,4: やや本人らしい,1.04
11,7/6/2025 21:00:41,User11,11,3,3: 本人らしさは出ていない,1.04
11,7/6/2025 21:00:41,User11,12,4,4: やや本人らしい,1.04
11,7/6/2025 21:00:41,User11,13,3,3: 本人らしさは出ていない,1.04
11,7/6/2025 21:00:41,User11,14,1,1: 全く本人らしくない,1.04
11,7/6/2025 21:00:41,User11,15,1,1: 全く本人らしくない,1.04
11,7/6/2025 21:00:41,User11,16,1,1: 全く本人らしくない,1.04
11,7/6/2025 21:00:41,User11,17,2,2: あまり本人らしくない,1.04
11,7/6/2025 21:00:41,User11,18,4,4: やや本人らしい,1.04
11,7/6/2025 21:00:41,User11,19,4,4: やや本人らしい,1.04
11,7/6/2025 21:00:41,User11,20,5,5: かなり本人らしい,1.04
11,7/6/2025 21:00:41,User11,21,3,3: 本人らしさは出ていない,1.04
11,7/6/2025 21:00:41,User11,22,2,2: あまり本人らしくない,1.04
11,7/6/2025 21:00:41,User11,23,4,4: やや本人らしい,1.04
11,7/6/2025 21:00:41,User11,24,4,4: やや本人らしい,1.04
11,7/6/2025 21:00:41,User11,25,3,3: 本人らしさは出ていない,1.04
11,7/6/2025 21:00:41,User11,26,3,3: 本人らしさは出ていない,1.04
11,7/6/2025 21:00:41,User11,27,3,3: 本人らしさは出ていない,1.04
11,7/6/2025 21:00:41,User11,28,2,2: あまり本人らしくない,1.04
11,7/6/2025 21:00:41,User11,29,2,2: あまり本人らしくない,1.04
11,7/6/2025 21:00:41,User11,30,2,2: あまり本人らしくない,1.04
12,7/7/2025 3:01:07,User12,1,2,2: あまり本人らしくない,0.47
12,7/7/2025 3:01:07,User12,2,4,4: やや本人らしい,0.47
12,7/7/2025 3:01:07,User12,3,5,5: かなり本人らしい,0.47
12,7/7/2025 3:01:07,User12,4,4,4: やや本人らしい,0.47
12,7/7/2025 3:01:07,User12,5,4,4: やや本人らしい,0.47
12,7/7/2025 3:01:07,User12,6,5,5: かなり本人らしい,0.47
12,7/7/2025 3:01:07,User12,7,4,4: やや本人らしい,0.47
12,7/7/2025 3:01:07,User12,8,2,2: あまり本人らしくない,0.47
12,7/7/2025 3:01:07,User12,9,5,5: かなり本人らしい,0.47
12,7/7/2025 3:01:07,User12,10,5,5: かなり本人らしい,0.47
12,7/7/2025 3:01:07,User12,11,5,5: かなり本人らしい,0.47
12,7/7/2025 3:01:07,User12,12,4,4: やや本人らしい,0.47
12,7/7/2025 3:01:07,User12,13,4,4: やや本人らしい,0.47
12,7/7/2025 3:01:07,User12,14,3,3: 本人らしさは出ていない,0.47
12,7/7/2025 3:01:07,User12,15,3,3: 本人らしさは出ていない,0.47
12,7/7/2025 3:01:07,User12,16,2,2: あまり本人らしくない,0.47
12,7/7/2025 3:01:07,User12,17,3,3: 本人らしさは出ていない,0.47
12,7/7/2025 3:01:07,User12,18,4,4: やや本人らしい,0.47
12,7/7/2025 3:01:07,User12,19,5,5: かなり本人らしい,0.47
12,7/7/2025 3:01:07,User12,20,3,3: 本人らしさは出ていない,0.47
12,7/7/2025 3:01:07,User12,21,3,3: 本人らしさは出ていない,0.47
12,7/7/2025 3:01:07,User12,22,4,4: やや本人らしい,0.47
12,7/7/2025 3:01:07,User12,23,5,5: かなり本人らしい,0.47
12,7/7/2025 3:01:07,User12,24,5,5: かなり本人らしい,0.47
12,7/7/2025 3:01:07,User12,25,5,5: かなり本人らしい,0.47
12,7/7/2025 3:01:07,User12,26,4,4: やや本人らしい,0.47
12,7/7/2025 3:01:07,User12,27,4,4: やや本人らしい,0.47
12,7/7/2025 3:01:07,User12,28,3,3: 本人らしさは出ていない,0.47
12,7/7/2025 3:01:07,User12,29,5,5: かなり本人らしい,0.47
12,7/7/2025 3:01:07,User12,30,5,5: かなり本人らしい,0.47
13,7/7/2025 10:35:50,User13,1,3,3: 本人らしさは出ていない,0.76
13,7/7/2025 10:35:50,User13,2,5,5: かなり本人らしい,0.76
13,7/7/2025 10:35:50,User13,3,5,5: かなり本人らしい,0.76
13,7/7/2025 10:35:50,User13,4,4,4: やや本人らしい,0.76
13,7/7/2025 10:35:50,User13,5,1,1: 全く本人らしくない,0.76
13,7/7/2025 10:35:50,User13,6,5,5: かなり本人らしい,0.76
13,7/7/2025 10:35:50,User13,7,3,3: 本人らしさは出ていない,0.76
13,7/7/2025 10:35:50,User13,8,1,1: 全く本人らしくない,0.76
13,7/7/2025 10:35:50,User13,9,4,4: やや本人らしい,0.76
